customer_id,total_value_sum,total_value_mean,total_value_median,price_mean,price_median,quantity_mean,quantity_sum,recency_days_mean,recency_days_min,age_median,tenure_months_max,tenure_months_median,vader_compound_mean,vader_compound_median,vader_compound_max,vader_compound_min,vader_pos_mean,vader_neg_mean,vader_neu_mean,region,segment,gender,category,sentiment_clean,vader_label,sentiment,churn,sent_frac_Negative,sent_frac_Neutral,sent_frac_Positive
CUST01062,153000,38250.0,37000.0,26500.0,16500.0,2.25,9,233.0,233,39.0,36,36.0,-0.163525,-0.3089,0.4404,-0.4767,0.105,0.31025,0.58475,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.25,0.75,0.0
CUST01063,230000,76666.66666666667,25000.0,31666.666666666668,25000.0,2.0,6,133.0,133,22.0,31,31.0,0.5205333333333333,0.4404,0.6808,0.4404,0.45599999999999996,0.0,0.5439999999999999,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.0,0.6666666666666666,0.3333333333333333
CUST01064,374000,74800.0,50000.0,32800.0,25000.0,1.8,9,332.0,332,50.0,30,30.0,0.15158,0.4404,0.6808,-0.4767,0.3194,0.16219999999999998,0.5184,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.2,0.2,0.6
CUST01065,340000,85000.0,92500.0,27500.0,18500.0,4.25,17,230.0,230,34.0,18,18.0,0.203075,0.2202,0.6808,-0.3089,0.237,0.10725,0.6557499999999999,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.25,0.5,0.25
CUST01066,88000,29333.333333333332,25000.0,17333.333333333332,15000.0,2.0,6,283.0,283,28.0,33,33.0,-0.109,-0.3089,0.4404,-0.4585,0.13999999999999999,0.2856666666666667,0.5743333333333333,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.0,0.6666666666666666,0.3333333333333333
CUST01067,252250,42041.666666666664,22000.0,23008.333333333332,10000.0,2.3333333333333335,14,344.0,344,24.0,7,7.0,0.37765,0.5606,0.8016,-0.4585,0.4186666666666667,0.07133333333333333,0.5099999999999999,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666666
CUST01068,486200,81033.33333333333,26000.0,18016.666666666668,10000.0,3.5,21,274.0,274,25.0,55,55.0,0.34579999999999994,0.43025,0.6808,-0.4585,0.42683333333333334,0.07133333333333333,0.5018333333333334,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.0,0.16666666666666666,0.8333333333333334
CUST01070,419300,83860.0,75000.0,29620.0,25000.0,3.0,15,211.0,211,50.0,22,22.0,0.03483999999999998,-0.3089,0.6808,-0.3089,0.202,0.25739999999999996,0.5406,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.0,0.6,0.4
CUST01071,309000,103000.0,48000.0,23000.0,12000.0,4.0,12,227.0,227,27.0,46,46.0,-0.04453333333333335,-0.4585,0.8016,-0.4767,0.26066666666666666,0.2703333333333333,0.46900000000000003,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.3333333333333333,0.0,0.6666666666666666
CUST01077,206650,34441.666666666664,10500.0,17191.666666666668,9000.0,2.8333333333333335,17,102.0,102,50.0,32,32.0,0.1657,0.4404,0.4404,-0.4585,0.27999999999999997,0.14283333333333334,0.5771666666666666,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.0,0.8333333333333334,0.16666666666666666
CUST01080,94000,31333.333333333332,30000.0,11666.666666666666,12000.0,2.6666666666666665,8,359.0,359,20.0,40,40.0,0.31103333333333333,0.4404,0.8016,-0.3089,0.40066666666666667,0.143,0.45633333333333326,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.0,0.6666666666666666,0.3333333333333333
CUST01081,190000,38000.0,40000.0,10000.0,12000.0,3.4,17,315.0,315,23.0,57,57.0,0.4468,0.4404,0.8016,0.0,0.4666,0.0,0.5334,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.2,0.2,0.6
CUST01082,24150,12075.0,12075.0,6025.0,6025.0,2.5,5,222.0,222,42.0,19,19.0,-0.01815,-0.01815,0.4404,-0.4767,0.21,0.1915,0.5985,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.5,0.5,0.0
CUST01083,64250,16062.5,9500.0,14012.5,5500.0,2.25,9,282.0,282,30.0,7,7.0,-0.19637500000000002,-0.38370000000000004,0.4404,-0.4585,0.105,0.32125,0.57375,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.0,0.5,0.5
CUST01084,24500,12250.0,12250.0,6050.0,6050.0,3.5,7,334.0,334,60.0,14,14.0,0.43025,0.43025,0.4404,0.4201,0.45099999999999996,0.0,0.5489999999999999,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.0,0.5,0.5
CUST01086,198300,39660.0,25000.0,18620.0,15000.0,2.0,10,259.0,259,20.0,21,21.0,0.24072,0.4201,0.8016,-0.4585,0.3368,0.0856,0.5776,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.2,0.2,0.6
CUST01087,367400,45925.0,12000.0,13400.0,5500.0,2.875,23,27.0,27,42.0,38,38.0,0.096225,0.43025,0.4404,-0.4767,0.27025,0.14925,0.5805,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.25,0.5,0.25
CUST01089,167000,41750.0,18000.0,9750.0,5500.0,3.5,14,261.0,261,63.0,6,6.0,0.33030000000000004,0.4404,0.4404,0.0,0.315,0.0,0.685,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.25,0.75,0.0
CUST01090,45500,15166.666666666666,9000.0,5033.333333333333,3000.0,3.6666666666666665,11,124.0,124,47.0,31,31.0,0.6812,0.8016,0.8016,0.4404,0.6613333333333333,0.0,0.33866666666666667,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.0,0.3333333333333333,0.6666666666666666
CUST01091,535200,89200.0,60000.0,27341.666666666668,18500.0,3.8333333333333335,23,325.0,325,52.0,39,39.0,0.2866333333333333,0.5719,0.6808,-0.4767,0.39233333333333337,0.13533333333333333,0.47233333333333327,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666666
CUST01092,62500,12500.0,12000.0,7020.0,8000.0,2.6,13,172.0,172,39.0,8,8.0,0.17423999999999998,0.5719,0.6808,-0.4767,0.3652,0.1532,0.4816,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.4,0.0,0.6
CUST01093,219050,43810.0,36000.0,21010.0,12000.0,1.8,9,256.0,256,64.0,6,6.0,0.06949999999999999,0.4201,0.4404,-0.4767,0.2644,0.1532,0.5824,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.4,0.4,0.2
CUST01094,56300,18766.666666666668,24000.0,5366.666666666667,8000.0,3.3333333333333335,10,339.0,339,41.0,44,44.0,0.18386666666666665,0.4201,0.4404,-0.3089,0.30066666666666664,0.143,0.5563333333333333,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.0,0.6666666666666666,0.3333333333333333
CUST01095,100,100.0,100.0,50.0,50.0,2.0,2,304.0,304,50.0,12,12.0,0.6808,0.6808,0.6808,0.6808,0.528,0.0,0.472,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.0,0.0,1.0
CUST01096,279000,55800.0,24000.0,24600.0,12000.0,1.8,9,197.0,197,51.0,58,58.0,0.07356,0.4404,0.4404,-0.4767,0.252,0.1532,0.5948,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.4,0.6,0.0
CUST01097,516500,103300.0,60000.0,21020.0,12000.0,4.4,22,130.0,130,46.0,45,45.0,0.42901999999999996,0.6808,0.8016,-0.4585,0.4516,0.0856,0.4628,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.0,0.2,0.8
CUST01098,24000,24000.0,24000.0,8000.0,8000.0,3.0,3,102.0,102,49.0,31,31.0,0.4404,0.4404,0.4404,0.4404,0.42,0.0,0.58,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.0,1.0,0.0
CUST01099,15000,15000.0,15000.0,15000.0,15000.0,1.0,1,178.0,178,32.0,56,56.0,0.4404,0.4404,0.4404,0.4404,0.42,0.0,0.58,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.0,1.0,0.0
CUST01100,294000,58800.0,48000.0,35200.0,12000.0,2.0,10,258.0,258,29.0,16,16.0,0.15521999999999997,0.4404,0.6808,-0.4585,0.3194,0.1712,0.5094,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.0,0.2,0.8
CUST01102,24500,12250.0,12250.0,6050.0,6050.0,3.5,7,269.0,269,41.0,34,34.0,0.61085,0.61085,0.8016,0.4201,0.632,0.0,0.368,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.0,0.0,1.0
CUST01103,46900,11725.0,8250.0,5800.0,4050.0,3.25,13,363.0,363,31.0,2,2.0,0.325225,0.43025,0.4404,0.0,0.3305,0.0,0.6695,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.25,0.5,0.25
CUST01104,87000,29000.0,24000.0,7666.666666666667,8000.0,3.0,9,341.0,341,43.0,58,58.0,0.4941333333333333,0.6808,0.8016,0.0,0.4366666666666667,0.0,0.5633333333333334,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.3333333333333333,0.0,0.6666666666666666
CUST01105,162200,40550.0,36000.0,17262.5,12000.0,3.0,12,156.0,156,37.0,1,1.0,-0.08682500000000001,-0.15445,0.4201,-0.4585,0.1205,0.21425,0.6652499999999999,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.25,0.25,0.5
CUST01106,370100,92525.0,80000.0,26775.0,18500.0,3.25,13,98.0,98,49.0,22,22.0,-0.19637500000000002,-0.38370000000000004,0.4404,-0.4585,0.105,0.32125,0.57375,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.0,0.5,0.5
CUST01107,240800,40133.333333333336,15200.0,14208.333333333334,7550.0,2.8333333333333335,17,349.0,349,22.0,30,30.0,0.45106666666666667,0.496,0.8016,-0.3089,0.5295,0.0715,0.399,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.0,0.16666666666666666,0.8333333333333334
CUST01108,28100,9366.666666666666,12000.0,6683.333333333333,8000.0,1.6666666666666667,5,205.0,205,29.0,35,35.0,0.19063333333333335,0.4404,0.4404,-0.3089,0.27999999999999997,0.143,0.577,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.0,1.0,0.0
CUST01109,535000,89166.66666666667,46000.0,20000.0,12000.0,3.6666666666666665,22,259.0,259,28.0,2,2.0,0.3488166666666666,0.4201,0.6808,0.0,0.35683333333333334,0.0,0.6431666666666667,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.3333333333333333,0.0,0.6666666666666666
CUST01110,130100,26020.0,15000.0,11810.0,3000.0,2.8,14,363.0,363,50.0,39,39.0,0.12079999999999998,0.4201,0.6808,-0.4585,0.2984,0.1712,0.5304,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.0,0.0,1.0
CUST01111,158000,52666.666666666664,36000.0,21666.666666666668,12000.0,3.0,9,114.0,114,31.0,42,42.0,0.08766666666666666,0.0,0.5719,-0.3089,0.21633333333333335,0.143,0.6406666666666666,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
CUST01113,639500,91357.14285714286,48000.0,25442.85714285714,12000.0,3.857142857142857,27,302.0,302,20.0,10,10.0,0.21147142857142856,0.4404,0.8016,-0.4767,0.3588571428571429,0.17714285714285713,0.46399999999999997,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.14285714285714285,0.2857142857142857,0.5714285714285714
CUST01114,102200,17033.333333333332,12000.0,7683.333333333333,8000.0,2.5,15,92.0,92,38.0,36,36.0,0.20238333333333333,0.21005,0.6808,-0.4585,0.2765,0.07133333333333333,0.6521666666666667,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.3333333333333333,0.0,0.6666666666666666
CUST01116,16000,16000.0,16000.0,8000.0,8000.0,2.0,2,102.0,102,48.0,16,16.0,0.6808,0.6808,0.6808,0.6808,0.528,0.0,0.472,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.0,0.0,1.0
CUST01117,244500,48900.0,9000.0,19640.0,3000.0,2.4,12,57.0,57,55.0,39,39.0,-0.22252,-0.3089,0.4404,-0.4767,0.08399999999999999,0.3338,0.5821999999999999,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.2,0.6,0.2
CUST01118,492000,70285.71428571429,45000.0,31428.571428571428,25000.0,2.2857142857142856,16,58.0,58,32.0,33,33.0,0.04535714285714285,0.0,0.6808,-0.4767,0.19542857142857142,0.17714285714285713,0.6274285714285713,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.2857142857142857,0.42857142857142855,0.2857142857142857
CUST01119,503500,62937.5,37500.0,24137.5,20000.0,2.75,22,148.0,148,51.0,37,37.0,0.44945,0.50615,0.8016,0.0,0.42362500000000003,0.0,0.576375,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.25,0.125,0.625
CUST01120,27000,13500.0,13500.0,3000.0,3000.0,4.5,9,21.0,21,44.0,24,24.0,0.05559999999999998,0.05559999999999998,0.4201,-0.3089,0.241,0.2145,0.5445,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.0,0.5,0.5
CUST01121,135500,67750.0,67750.0,22550.0,22550.0,4.0,8,267.0,267,52.0,30,30.0,0.61085,0.61085,0.8016,0.4201,0.632,0.0,0.368,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.0,0.0,1.0
CUST01122,12200,6100.0,6100.0,6025.0,6025.0,2.5,5,154.0,154,31.0,48,48.0,0.43025,0.43025,0.4404,0.4201,0.45099999999999996,0.0,0.5489999999999999,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.0,0.5,0.5
CUST01124,289000,48166.666666666664,38000.0,11333.333333333334,10000.0,4.166666666666667,25,296.0,296,60.0,5,5.0,0.39386666666666664,0.4404,0.8016,0.0,0.35833333333333334,0.0,0.6416666666666666,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
CUST01125,90250,15041.666666666666,4550.0,10033.333333333334,1550.0,1.8333333333333333,11,175.0,175,34.0,19,19.0,0.37571666666666664,0.4404,0.8016,0.0,0.3785,0.0,0.6215,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
CUST01126,54800,9133.333333333334,1700.0,3550.0,1550.0,2.3333333333333335,14,80.0,80,44.0,25,25.0,0.5338999999999999,0.4404,0.8016,0.4201,0.519,0.0,0.48100000000000004,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.0,0.3333333333333333,0.6666666666666666
CUST01127,216000,36000.0,24500.0,20833.333333333332,20000.0,2.0,12,363.0,363,43.0,50,50.0,0.24478333333333332,0.4404,0.8016,-0.4767,0.3785,0.13533333333333333,0.48616666666666664,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.16666666666666666,0.5,0.3333333333333333
CUST01129,220100,31442.85714285714,24000.0,18292.85714285714,12000.0,2.142857142857143,15,107.0,107,64.0,2,2.0,0.08981428571428571,0.4201,0.5719,-0.4767,0.2815714285714286,0.17714285714285713,0.5412857142857143,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.14285714285714285,0.42857142857142855,0.42857142857142855
CUST01130,328000,82000.0,50000.0,26750.0,25000.0,3.0,12,298.0,298,29.0,39,39.0,-0.20600000000000002,-0.38370000000000004,0.4201,-0.4767,0.1205,0.31,0.5695,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.25,0.25,0.5
CUST01131,149500,49833.333333333336,24000.0,12366.666666666666,12000.0,4.0,12,325.0,325,38.0,26,26.0,0.33066666666666666,0.4201,0.5719,0.0,0.377,0.0,0.623,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.3333333333333333,0.0,0.6666666666666666
CUST01132,202000,50500.0,44000.0,19250.0,12000.0,3.25,13,198.0,198,60.0,46,46.0,0.12132499999999996,0.13149999999999998,0.6808,-0.4585,0.29425,0.21425,0.49149999999999994,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.0,0.25,0.75
CUST01133,158000,39500.0,43000.0,15250.0,12000.0,2.75,11,240.0,240,47.0,59,59.0,0.3041,0.50615,0.6808,-0.4767,0.39925,0.09575,0.505,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.25,0.25,0.5
CUST01134,256000,85333.33333333333,60000.0,21666.666666666668,12000.0,3.6666666666666665,11,209.0,209,61.0,8,8.0,-0.038466666666666684,-0.4585,0.8016,-0.4585,0.26066666666666666,0.2853333333333333,0.45399999999999996,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.0,0.0,1.0
CUST01135,25000,25000.0,25000.0,25000.0,25000.0,1.0,1,356.0,356,45.0,45,45.0,0.5719,0.5719,0.5719,0.5719,0.649,0.0,0.351,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.0,0.0,1.0
CUST01136,48100,16033.333333333334,12000.0,5016.666666666667,3000.0,3.0,9,28.0,28,51.0,28,28.0,0.414,0.4404,0.8016,0.0,0.40066666666666667,0.0,0.5993333333333334,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
CUST01138,85000,28333.333333333332,25000.0,16333.333333333334,12000.0,2.0,6,108.0,108,30.0,6,6.0,0.27076666666666666,0.4404,0.6808,-0.3089,0.316,0.143,0.5409999999999999,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.0,0.6666666666666666,0.3333333333333333
CUST01140,78000,39000.0,39000.0,14000.0,14000.0,2.0,4,98.0,98,60.0,19,19.0,-0.019200000000000023,-0.019200000000000023,0.4201,-0.4585,0.241,0.214,0.5449999999999999,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.0,0.0,1.0
CUST01141,331300,66260.0,45000.0,17620.0,15000.0,3.2,16,29.0,29,60.0,37,37.0,0.301,0.4404,0.8016,-0.3089,0.3702,0.0858,0.5439999999999999,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.2,0.4,0.4
CUST01143,93500,23375.0,24000.0,17275.0,12000.0,2.5,10,220.0,220,58.0,25,25.0,0.5883999999999999,0.62635,0.6808,0.4201,0.5467500000000001,0.0,0.45325,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.0,0.0,1.0
CUST01144,124000,62000.0,62000.0,18500.0,18500.0,3.0,6,259.0,259,59.0,30,30.0,0.4008,0.4008,0.8016,0.0,0.391,0.0,0.609,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.5,0.0,0.5
CUST01145,81350,16270.0,12000.0,7820.0,12000.0,2.6,13,349.0,349,63.0,24,24.0,0.1552,0.4404,0.6808,-0.4767,0.27359999999999995,0.16240000000000002,0.564,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.2,0.6,0.2
CUST01147,262150,29127.777777777777,32000.0,10338.888888888889,12000.0,2.7777777777777777,25,96.0,96,52.0,44,44.0,0.1297,0.4404,0.8016,-0.4767,0.3392222222222222,0.17522222222222222,0.4855555555555556,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.3333333333333333,0.2222222222222222,0.4444444444444444
CUST01150,128500,21416.666666666668,20000.0,11350.0,10000.0,2.3333333333333335,14,330.0,330,48.0,10,10.0,0.38891666666666663,0.4404,0.5719,0.0,0.3881666666666666,0.0,0.6118333333333333,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.16666666666666666,0.6666666666666666,0.16666666666666666
CUST01152,197250,49312.5,28500.0,24262.5,13500.0,2.75,11,146.0,146,39.0,1,1.0,0.3041,0.50615,0.6808,-0.4767,0.39925,0.09575,0.505,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.25,0.25,0.5
CUST01154,57050,19016.666666666668,12000.0,19016.666666666668,12000.0,1.0,3,262.0,262,55.0,27,27.0,-0.109,-0.3089,0.4404,-0.4585,0.13999999999999999,0.2856666666666667,0.5743333333333333,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.0,0.6666666666666666,0.3333333333333333
CUST01156,120000,30000.0,22000.0,23250.0,10000.0,2.0,8,22.0,22,44.0,41,41.0,0.343375,0.4404,0.8016,-0.3089,0.40549999999999997,0.10725,0.48724999999999996,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.0,0.75,0.25
CUST01159,27000,13500.0,13500.0,9000.0,9000.0,2.5,5,164.0,164,54.0,27,27.0,-0.009050000000000002,-0.009050000000000002,0.4404,-0.4585,0.21,0.214,0.576,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.0,0.5,0.5
CUST01160,194050,48512.5,27000.0,24262.5,13500.0,1.75,7,115.0,115,61.0,1,1.0,0.313175,0.4404,0.6808,-0.3089,0.34199999999999997,0.10725,0.55075,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.0,0.75,0.25
CUST01161,60600,10100.0,150.0,2541.6666666666665,50.0,2.6666666666666665,16,180.0,180,58.0,5,5.0,0.43431666666666663,0.50615,0.8016,-0.3089,0.4768333333333333,0.0715,0.45166666666666666,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.0,0.3333333333333333,0.6666666666666666
CUST01162,72000,36000.0,36000.0,12000.0,12000.0,3.0,6,91.0,91,56.0,3,3.0,0.5606,0.5606,0.6808,0.4404,0.474,0.0,0.526,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.0,0.5,0.5
CUST01163,185000,92500.0,92500.0,20000.0,20000.0,4.5,9,290.0,290,24.0,2,2.0,0.50615,0.50615,0.5719,0.4404,0.5345,0.0,0.46549999999999997,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.0,0.5,0.5
CUST01165,238400,59600.0,14000.0,20275.0,5500.0,3.25,13,66.0,66,20.0,21,21.0,0.593475,0.62635,0.6808,0.4404,0.53125,0.0,0.46875,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.0,0.25,0.75
CUST01167,24150,6037.5,4550.0,4525.0,1525.0,1.75,7,78.0,78,44.0,34,34.0,0.305975,0.4404,0.8016,-0.4585,0.40549999999999997,0.107,0.48749999999999993,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.0,0.5,0.5
CUST01168,345600,69120.0,60000.0,13830.0,12000.0,4.6,23,317.0,317,34.0,30,30.0,0.17894,0.4201,0.8016,-0.4585,0.3368,0.1714,0.4918,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.0,0.4,0.6
CUST01169,376200,62700.0,48000.0,25683.333333333332,13500.0,2.8333333333333335,17,180.0,180,30.0,6,6.0,0.20273333333333332,0.2202,0.6808,-0.4767,0.26616666666666666,0.06383333333333334,0.6699999999999999,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.5,0.16666666666666666,0.3333333333333333
CUST01170,34000,17000.0,17000.0,14000.0,14000.0,2.0,4,179.0,179,55.0,38,38.0,0.05669999999999997,0.05669999999999997,0.5719,-0.4585,0.3245,0.214,0.46149999999999997,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.0,0.0,1.0
CUST01171,191250,21250.0,25000.0,8483.333333333334,12000.0,3.111111111111111,28,182.0,182,48.0,35,35.0,-0.12362222222222223,-0.4585,0.6808,-0.4767,0.13077777777777777,0.21777777777777776,0.6514444444444444,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.6666666666666666,0.0,0.3333333333333333
CUST01174,225000,56250.0,55000.0,18250.0,20000.0,3.5,14,39.0,39,49.0,54,54.0,0.05667499999999999,0.06575,0.5719,-0.4767,0.26725,0.203,0.5297499999999999,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.25,0.5,0.25
CUST01175,635200,127040.0,60000.0,31010.0,12000.0,4.4,22,227.0,227,29.0,13,13.0,0.02949999999999999,-0.3089,0.8016,-0.4767,0.2404,0.24820000000000003,0.5114,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.2,0.6,0.2
CUST01176,225000,75000.0,60000.0,25000.0,15000.0,3.0,9,58.0,58,35.0,28,28.0,-0.08480000000000003,-0.4585,0.6808,-0.4767,0.17600000000000002,0.2703333333333333,0.5536666666666666,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.3333333333333333,0.0,0.6666666666666666
CUST01177,195250,39050.0,45000.0,20420.0,12000.0,2.6,13,231.0,231,48.0,27,27.0,0.16484000000000001,0.4201,0.4404,-0.4767,0.2644,0.0766,0.659,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.4,0.4,0.2
CUST01179,67450,13490.0,15000.0,4620.0,3000.0,3.8,19,225.0,225,46.0,4,4.0,0.4004,0.4404,0.6808,0.0,0.35760000000000003,0.0,0.6424,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.2,0.6,0.2
CUST01180,164000,41000.0,31000.0,20000.0,13500.0,2.25,9,358.0,358,36.0,45,45.0,0.5555249999999999,0.5606,0.6808,0.4201,0.4895,0.0,0.5105,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.0,0.25,0.75
CUST01181,290500,41500.0,45000.0,24300.0,15000.0,2.5714285714285716,18,25.0,25,45.0,56,56.0,0.02429999999999999,0.0,0.5719,-0.4767,0.22157142857142856,0.17071428571428574,0.6077142857142857,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.42857142857142855,0.2857142857142857,0.2857142857142857
CUST01182,396200,66033.33333333333,43000.0,19850.0,18500.0,3.0,18,127.0,127,30.0,45,45.0,0.42449999999999993,0.5606,0.8016,-0.4767,0.4566666666666667,0.06383333333333334,0.4795,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666666
CUST01184,129400,21566.666666666668,10500.0,6533.333333333333,7500.0,2.8333333333333335,17,123.0,123,36.0,24,24.0,0.37906666666666666,0.55045,0.8016,-0.3089,0.3866666666666667,0.0715,0.5418333333333333,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666666
CUST01186,164000,32800.0,32000.0,10400.0,12000.0,3.2,16,188.0,188,42.0,55,55.0,0.21505999999999997,0.4404,0.6808,-0.3089,0.3194,0.1716,0.509,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.0,0.6,0.4
CUST01187,401150,57307.142857142855,24000.0,18007.14285714286,8000.0,3.2857142857142856,23,341.0,341,19.0,45,45.0,0.3194571428571429,0.4404,0.8016,-0.4585,0.3844285714285714,0.061142857142857145,0.5544285714285714,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.14285714285714285,0.42857142857142855,0.42857142857142855
CUST01188,350550,116850.0,500.0,23383.333333333332,100.0,3.6666666666666665,11,287.0,287,27.0,57,57.0,-0.02886666666666667,-0.3089,0.6808,-0.4585,0.17600000000000002,0.2856666666666667,0.5383333333333332,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.0,0.3333333333333333,0.6666666666666666
CUST01189,546500,91083.33333333333,41000.0,26683.333333333332,18500.0,3.3333333333333335,20,82.0,82,28.0,22,22.0,0.3711,0.50615,0.6808,-0.4585,0.4546666666666666,0.07133333333333333,0.474,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.0,0.16666666666666666,0.8333333333333334
