customer_id,orders,tenure_days,recency_days,monetary_sum,monetary_median,monetary_max,avg_quantity,max_quantity,avg_price,dow_1_rate,dow_2_rate,dow_3_rate,dow_4_rate,dow_5_rate,dow_6_rate,unique_categories,unique_products,top_category_share,sent_pos,sent_neg,sent_neu,neg_rate,recent_neg_flag,feedback_count,feedback_rate,age_latest,high_ticket_rate,churn,aov,orders_per_30d,monetary_per_30d,gender_Male,region_North,region_South,region_West,top_category_Furniture,top_category_Office Supplies,last_sentiment_Neutral,last_sentiment_Positive
CUST00885,5,284,963,221050.0,24000.0,140000.0,2.6,4.0,18610.0,0.2,0.4,0.2,0.0,0.2,0.0,3,5,0.6,3,2,0,0.4,0,5,1.0,41,0.0,1,44210.0,0.528169014084507,23350.352112676057,1,1,0,0,0,0,0,0
CUST00886,2,1108,340,93000.0,46500.0,48000.0,2.5,4.0,28500.0,0.0,0.5,0.0,0.0,0.0,0.0,1,2,1.0,1,1,0,0.5,0,2,1.0,59,0.0,0,46500.0,0.05415162454873647,2518.0505415162456,1,1,0,0,0,0,0,1
CUST00887,1,0,1362,8000.0,8000.0,8000.0,1.0,1.0,8000.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,1.0,1,0,0,0.0,0,1,1.0,30,0.0,0,8000.0,30.0,240000.0,1,0,0,1,1,0,0,1
CUST00888,3,884,252,99000.0,15000.0,75000.0,2.3333333333333335,3.0,14333.333333333334,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,1,3,1.0,2,1,0,0.3333333333333333,0,3,1.0,46,0.0,0,33000.0,0.10180995475113122,3359.7285067873304,0,0,0,1,0,0,0,1
CUST00889,4,820,24,460000.0,95000.0,225000.0,3.0,5.0,38750.0,0.0,0.75,0.25,0.0,0.0,0.0,1,4,1.0,1,2,1,0.5,0,4,1.0,46,0.25,1,115000.0,0.14634146341463417,16829.26829268293,1,1,0,0,0,0,1,0
CUST00890,2,792,279,36000.0,18000.0,24000.0,1.5,2.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.5,2,2,0.5,1,1,0,0.5,0,2,1.0,49,0.0,0,18000.0,0.07575757575757576,1363.6363636363637,0,0,1,0,0,0,0,1
CUST00891,1,0,1328,25000.0,25000.0,25000.0,1.0,1.0,25000.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1,0,0,0.0,0,1,1.0,41,0.0,0,25000.0,30.0,750000.0,0,0,0,0,0,0,0,1
CUST00892,2,1240,55,24200.0,12100.0,24000.0,3.5,4.0,4025.0,0.0,0.0,0.0,0.0,0.0,0.5,2,2,0.5,0,2,0,1.0,1,2,1.0,31,0.0,0,12100.0,0.04838709677419355,585.483870967742,1,0,1,0,1,0,0,0
CUST00893,4,378,930,104200.0,22000.0,60000.0,2.5,4.0,8775.0,0.0,0.0,0.0,0.5,0.0,0.0,3,4,0.5,3,1,0,0.25,0,4,1.0,42,0.0,1,26050.0,0.31746031746031744,8269.84126984127,0,0,0,1,1,0,0,1
CUST00894,8,959,93,654000.0,43000.0,225000.0,2.875,5.0,26625.0,0.0,0.25,0.0,0.5,0.0,0.0,2,5,0.75,5,3,0,0.375,0,8,1.0,51,0.25,0,81750.0,0.2502606882168926,20458.81126173097,1,1,0,0,0,0,0,1
CUST00895,4,660,92,345500.0,60000.0,225000.0,4.5,5.0,18775.0,0.0,0.0,0.25,0.0,0.25,0.25,2,3,0.75,2,1,1,0.25,0,4,1.0,26,0.25,0,86375.0,0.18181818181818182,15704.545454545454,1,1,0,0,0,0,0,1
CUST00896,7,1249,71,177500.0,12000.0,75000.0,3.142857142857143,5.0,7028.571428571428,0.0,0.2857142857142857,0.0,0.0,0.42857142857142855,0.2857142857142857,2,4,0.7142857142857143,6,1,0,0.14285714285714285,0,7,1.0,46,0.0,0,25357.14285714286,0.16813450760608487,4263.410728582867,1,0,0,0,0,0,0,1
CUST00897,4,951,160,259200.0,24500.0,210000.0,3.25,5.0,20275.0,0.75,0.0,0.0,0.0,0.0,0.0,3,4,0.5,4,0,0,0.0,0,4,1.0,23,0.25,0,64800.0,0.12618296529968454,8176.656151419558,1,1,0,0,0,0,0,1
CUST00898,4,478,243,156000.0,22000.0,100000.0,2.5,4.0,14250.0,0.25,0.25,0.0,0.0,0.0,0.5,2,3,0.75,2,1,1,0.25,0,4,1.0,40,0.0,0,39000.0,0.2510460251046025,9790.794979079497,1,1,0,0,0,0,0,1
CUST00899,1,0,1118,250.0,250.0,250.0,5.0,5.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,0,0,1,0.0,0,1,1.0,24,0.0,0,250.0,30.0,7500.0,0,1,0,0,0,1,1,0
CUST00900,4,684,546,48200.0,12000.0,24000.0,2.0,4.0,9012.5,0.25,0.0,0.0,0.0,0.25,0.5,3,3,0.5,3,1,0,0.25,0,4,1.0,18,0.0,1,12050.0,0.17543859649122806,2114.035087719298,0,1,0,0,0,0,0,1
CUST00901,3,800,51,76050.0,16000.0,60000.0,2.6666666666666665,5.0,6683.333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,3,3,0.3333333333333333,2,1,0,0.3333333333333333,0,3,1.0,19,0.0,0,25350.0,0.11249999999999999,2851.875,1,1,0,0,0,0,0,1
CUST00902,1,0,1110,500.0,500.0,500.0,5.0,5.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,1.0,1,0,0,0.0,0,1,1.0,56,0.0,0,500.0,30.0,15000.0,0,1,0,0,0,1,0,1
CUST00903,3,1281,67,216000.0,70000.0,140000.0,1.6666666666666667,2.0,47666.666666666664,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,1,2,1.0,2,1,0,0.3333333333333333,0,3,1.0,53,0.0,1,72000.0,0.0702576112412178,5058.5480093676815,1,0,0,0,0,0,0,1
CUST00904,6,697,523,43400.0,6000.0,16000.0,2.5,5.0,4850.0,0.5,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,3,4,0.5,4,2,0,0.3333333333333333,0,6,1.0,34,0.0,0,7233.333333333333,0.2582496413199426,1868.0057388809182,1,0,1,0,0,0,0,0
CUST00905,4,831,438,104500.0,27000.0,50000.0,3.0,5.0,12025.0,0.5,0.25,0.0,0.25,0.0,0.0,3,4,0.5,0,4,0,1.0,0,4,1.0,59,0.0,0,26125.0,0.1444043321299639,3772.563176895307,0,1,0,0,0,0,0,0
CUST00906,3,278,1131,260100.0,125000.0,135000.0,3.0,5.0,23366.666666666668,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,2,3,0.6666666666666666,3,0,0,0.0,0,3,1.0,35,0.0,0,86700.0,0.3237410071942446,28068.345323741003,0,0,1,0,0,0,0,1
CUST00907,4,1029,379,209300.0,42000.0,125000.0,3.75,5.0,12275.0,0.0,0.25,0.0,0.0,0.75,0.0,2,3,0.75,2,1,1,0.25,0,4,1.0,50,0.0,1,52325.0,0.11661807580174928,6102.040816326531,0,0,0,1,0,0,0,1
CUST00908,3,807,338,252000.0,36000.0,210000.0,2.6666666666666665,3.0,28333.333333333332,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,1,3,1.0,3,0,0,0.0,0,3,1.0,32,0.3333333333333333,0,84000.0,0.11152416356877325,9368.029739776952,1,0,0,0,0,0,0,1
CUST00909,5,1347,15,445000.0,75000.0,140000.0,3.8,5.0,28000.0,0.2,0.2,0.0,0.0,0.2,0.2,1,3,1.0,4,1,0,0.2,0,5,1.0,51,0.0,1,89000.0,0.111358574610245,9910.913140311804,1,0,0,1,0,0,0,1
CUST00910,7,1208,140,400400.0,45000.0,180000.0,3.4285714285714284,5.0,16728.571428571428,0.0,0.42857142857142855,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,3,6,0.42857142857142855,4,1,2,0.14285714285714285,0,7,1.0,62,0.0,0,57200.0,0.173841059602649,9943.708609271524,1,0,1,0,0,0,0,0
CUST00911,3,379,1048,90650.0,500.0,90000.0,3.3333333333333335,5.0,15050.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,2,3,0.6666666666666666,2,1,0,0.3333333333333333,0,3,1.0,59,0.0,0,30216.666666666668,0.237467018469657,7175.461741424802,0,1,0,0,0,1,0,1
CUST00912,3,744,348,240100.0,15000.0,225000.0,4.0,5.0,16016.666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,2,3,0.6666666666666666,3,0,0,0.0,0,3,1.0,50,0.3333333333333333,0,80033.33333333333,0.12096774193548386,9681.451612903225,0,1,0,0,0,0,0,1
CUST00913,4,1013,243,678000.0,158000.0,350000.0,3.25,5.0,41000.0,0.25,0.0,0.25,0.0,0.25,0.0,2,3,0.75,3,1,0,0.25,0,4,1.0,43,0.5,1,169500.0,0.11846001974333663,20078.973346495557,0,0,0,1,0,0,0,1
CUST00914,4,261,1009,176000.0,38000.0,75000.0,3.5,5.0,15000.0,0.0,0.0,0.25,0.5,0.25,0.0,2,4,0.5,2,1,1,0.25,0,4,1.0,29,0.0,0,44000.0,0.4597701149425288,20229.885057471267,1,1,0,0,0,0,0,0
CUST00915,5,830,300,47600.0,300.0,32000.0,3.6,5.0,2240.0,0.2,0.0,0.2,0.0,0.2,0.0,3,4,0.6,3,1,1,0.2,0,5,1.0,56,0.0,0,9520.0,0.18072289156626506,1720.4819277108434,1,0,1,0,0,1,0,1
CUST00916,6,1062,290,330350.0,60000.0,140000.0,3.3333333333333335,5.0,27350.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,3,4,0.5,5,1,0,0.16666666666666666,0,6,1.0,51,0.0,1,55058.333333333336,0.16949152542372883,9331.920903954802,0,0,0,0,0,0,0,1
CUST00917,4,1101,112,121200.0,30500.0,60000.0,2.75,5.0,12275.0,0.0,0.0,0.0,0.5,0.0,0.25,2,3,0.75,3,0,1,0.0,0,4,1.0,50,0.0,0,30300.0,0.108991825613079,3302.452316076294,0,1,0,0,0,0,0,1
CUST00918,3,426,529,24550.0,500.0,24000.0,2.6666666666666665,5.0,4050.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,2,3,0.6666666666666666,2,1,0,0.3333333333333333,0,3,1.0,26,0.0,1,8183.333333333333,0.21126760563380284,1728.8732394366198,0,0,0,0,0,1,0,1
CUST00919,4,555,559,470400.0,60000.0,350000.0,4.5,5.0,24275.0,0.5,0.0,0.0,0.0,0.25,0.0,2,4,0.75,2,0,2,0.0,0,4,1.0,43,0.25,1,117600.0,0.21621621621621623,25427.027027027027,1,0,0,0,0,0,0,1
CUST00920,3,479,727,295050.0,70000.0,225000.0,2.3333333333333335,5.0,38350.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,2,3,0.6666666666666666,0,2,1,0.6666666666666666,0,3,1.0,57,0.3333333333333333,0,98350.0,0.18789144050104384,18479.12317327766,1,0,0,1,0,0,0,0
CUST00921,1,0,892,400.0,400.0,400.0,4.0,4.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1.0,1,0,0,0.0,0,1,1.0,47,0.0,0,400.0,30.0,12000.0,0,1,0,0,0,1,0,1
CUST00922,2,835,555,60250.0,30125.0,60000.0,4.5,5.0,7525.0,0.0,0.5,0.0,0.5,0.0,0.0,2,2,0.5,1,1,0,0.5,0,2,1.0,42,0.0,0,30125.0,0.0718562874251497,2164.670658682635,0,0,0,0,0,0,0,1
CUST00923,5,1353,72,269200.0,32000.0,180000.0,2.4,4.0,22020.0,0.2,0.2,0.0,0.2,0.2,0.0,3,4,0.4,3,1,1,0.2,0,5,1.0,35,0.0,0,53840.0,0.11086474501108647,5968.957871396896,1,1,0,0,0,0,0,1
CUST00924,3,481,854,65200.0,25000.0,40000.0,3.3333333333333335,5.0,11016.666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,3,3,0.3333333333333333,2,1,0,0.3333333333333333,0,3,1.0,50,0.0,0,21733.333333333332,0.1871101871101871,4066.528066528066,0,1,0,0,0,0,0,1
CUST00925,4,1392,32,145050.0,22500.0,100000.0,2.75,4.0,10012.5,0.5,0.25,0.25,0.0,0.0,0.0,2,4,0.75,3,1,0,0.25,0,4,1.0,57,0.0,0,36262.5,0.08620689655172414,3126.0775862068967,1,0,1,0,0,0,0,1
CUST00926,3,1014,433,283000.0,135000.0,140000.0,2.0,3.0,41000.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,2,3,0.6666666666666666,1,2,0,0.6666666666666666,0,3,1.0,61,0.0,1,94333.33333333333,0.08875739644970415,8372.781065088759,1,1,0,0,0,0,0,1
CUST00927,7,796,588,790200.0,60000.0,350000.0,4.0,5.0,33007.142857142855,0.42857142857142855,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,2,4,0.8571428571428571,4,3,0,0.42857142857142855,0,7,1.0,54,0.2857142857142857,1,112885.71428571429,0.2638190954773869,29781.40703517588,0,0,0,0,0,0,0,0
CUST00928,4,306,249,370000.0,67500.0,210000.0,3.0,5.0,33000.0,0.0,0.5,0.25,0.25,0.0,0.0,2,3,0.75,4,0,0,0.0,0,4,1.0,59,0.25,1,92500.0,0.3921568627450981,36274.50980392157,0,1,0,0,0,0,0,1
CUST00929,1,0,30,90000.0,90000.0,90000.0,2.0,2.0,45000.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1.0,0,0,1,0.0,0,1,1.0,25,0.0,0,90000.0,30.0,2700000.0,0,0,0,0,0,0,1,0
CUST00930,4,1052,17,109000.0,26000.0,45000.0,2.5,4.0,17000.0,0.25,0.25,0.5,0.0,0.0,0.0,2,4,0.75,2,2,0,0.5,1,4,1.0,60,0.0,0,27250.0,0.11406844106463877,3108.3650190114067,1,1,0,0,0,0,0,0
CUST00931,6,995,288,144550.0,19500.0,60000.0,2.3333333333333335,5.0,14525.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,3,5,0.5,3,3,0,0.5,0,6,1.0,26,0.0,0,24091.666666666668,0.18090452261306533,4358.291457286433,0,1,0,0,0,0,0,0
CUST00932,3,946,479,27250.0,3000.0,24000.0,3.0,5.0,3683.3333333333335,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,3,3,0.3333333333333333,2,1,0,0.3333333333333333,0,3,1.0,37,0.0,0,9083.333333333334,0.09513742071881606,864.1649048625792,1,0,0,0,0,0,0,1
CUST00933,6,819,526,536000.0,54000.0,350000.0,3.5,5.0,20666.666666666668,0.0,0.0,0.0,0.0,0.6666666666666666,0.16666666666666666,2,5,0.8333333333333334,3,1,2,0.16666666666666666,0,6,1.0,18,0.16666666666666666,1,89333.33333333333,0.21978021978021978,19633.699633699634,0,0,0,1,0,0,1,0
CUST00934,7,1058,189,502050.0,70000.0,180000.0,2.2857142857142856,5.0,33864.28571428572,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.42857142857142855,2,6,0.8571428571428571,4,2,1,0.2857142857142857,0,7,1.0,18,0.0,1,71721.42857142857,0.19848771266540643,14235.822306238186,1,0,1,0,0,0,0,1
CUST00935,2,65,1116,9500.0,4750.0,9000.0,4.0,5.0,1550.0,0.5,0.0,0.5,0.0,0.0,0.0,2,2,0.5,1,0,1,0.0,0,2,1.0,29,0.0,0,4750.0,0.9230769230769231,4384.615384615385,1,0,0,0,0,0,0,1
CUST00936,8,1373,53,635100.0,55000.0,350000.0,2.875,5.0,26631.25,0.375,0.25,0.0,0.0,0.375,0.0,3,6,0.625,8,0,0,0.0,0,8,1.0,50,0.125,0,79387.5,0.17479970866715222,13876.911871813547,1,0,0,0,0,0,0,1
CUST00937,4,445,344,138700.0,1750.0,135000.0,3.25,5.0,12037.5,0.25,0.25,0.0,0.0,0.25,0.25,2,4,0.5,4,0,0,0.0,0,4,1.0,54,0.0,0,34675.0,0.2696629213483146,9350.561797752809,1,1,0,0,0,0,0,1
CUST00938,4,549,536,65600.0,7750.0,50000.0,3.25,5.0,7050.0,0.25,0.25,0.0,0.0,0.0,0.25,2,3,0.5,1,3,0,0.75,0,4,1.0,49,0.0,0,16400.0,0.2185792349726776,3584.6994535519125,1,1,0,0,0,0,0,0
CUST00939,3,1073,14,167500.0,32000.0,135000.0,4.0,5.0,17700.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,3,3,0.3333333333333333,1,1,1,0.3333333333333333,0,3,1.0,48,0.0,0,55833.333333333336,0.08387698042870458,4683.1314072693385,0,0,0,0,0,0,1,0
CUST00940,4,1014,251,405200.0,27500.0,350000.0,3.75,5.0,23262.5,0.25,0.0,0.0,0.25,0.0,0.0,3,4,0.5,4,0,0,0.0,0,4,1.0,58,0.25,0,101300.0,0.1183431952662722,11988.165680473374,1,1,0,0,0,0,0,1
CUST00941,4,576,559,445150.0,117500.0,210000.0,3.25,4.0,35012.5,0.25,0.0,0.0,0.0,0.25,0.25,2,4,0.75,3,1,0,0.25,0,4,1.0,21,0.25,0,111287.5,0.20833333333333334,23184.895833333336,0,0,1,0,0,0,0,1
CUST00942,4,812,338,678000.0,152000.0,350000.0,3.25,5.0,41000.0,0.0,0.25,0.0,0.75,0.0,0.0,2,3,0.75,2,1,1,0.25,0,4,1.0,23,0.5,1,169500.0,0.1477832512315271,25049.261083743844,0,1,0,0,0,0,0,1
CUST00943,3,302,202,316100.0,36000.0,280000.0,3.0,4.0,27350.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,2,3,0.6666666666666666,2,1,0,0.3333333333333333,0,3,1.0,22,0.3333333333333333,0,105366.66666666667,0.2980132450331126,31400.66225165563,1,1,0,0,0,0,0,0
CUST00944,1,0,538,100.0,100.0,100.0,2.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,0,1,0,1.0,0,1,1.0,45,0.0,0,100.0,30.0,3000.0,0,1,0,0,0,1,0,0
CUST00945,6,629,320,205800.0,7750.0,100000.0,3.6666666666666665,5.0,12200.0,0.16666666666666666,0.3333333333333333,0.0,0.5,0.0,0.0,2,5,0.5,2,4,0,0.6666666666666666,0,6,1.0,46,0.0,1,34300.0,0.28616852146263916,9815.580286168522,1,1,0,0,0,0,0,0
CUST00947,6,1089,92,124000.0,13500.0,70000.0,1.8333333333333333,5.0,17333.333333333332,0.16666666666666666,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,2,4,0.5,5,1,0,0.16666666666666666,0,6,1.0,34,0.0,1,20666.666666666668,0.1652892561983471,3415.977961432507,0,0,0,0,0,0,0,1
CUST00948,4,1213,30,288000.0,52500.0,180000.0,2.75,5.0,26250.0,0.0,0.25,0.0,0.25,0.5,0.0,2,3,0.75,3,1,0,0.25,0,4,1.0,56,0.0,0,72000.0,0.0989282769991756,7122.835943940644,0,0,0,1,0,0,0,1
CUST00949,3,862,577,208000.0,60000.0,100000.0,4.0,4.0,17333.333333333332,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,1,3,1.0,2,1,0,0.3333333333333333,0,3,1.0,61,0.0,0,69333.33333333333,0.10440835266821345,7238.9791183294665,0,1,0,0,0,0,0,0
CUST00950,3,784,357,30200.0,15000.0,15000.0,1.3333333333333333,2.0,10033.333333333334,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,2,2,0.6666666666666666,1,2,0,0.6666666666666666,0,3,1.0,25,0.0,0,10066.666666666666,0.11479591836734694,1155.6122448979593,0,0,1,0,0,0,0,0
CUST00951,3,813,640,159000.0,48000.0,75000.0,4.0,5.0,13000.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,2,3,0.6666666666666666,2,1,0,0.3333333333333333,0,3,1.0,22,0.0,0,53000.0,0.11070110701107011,5867.158671586715,1,1,0,0,0,0,0,0
CUST00952,7,1168,234,196300.0,25000.0,75000.0,2.857142857142857,5.0,10021.42857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0,2,6,0.7142857142857143,4,1,2,0.14285714285714285,0,7,1.0,22,0.0,0,28042.85714285714,0.17979452054794523,5041.952054794521,1,0,1,0,0,0,1,0
CUST00953,4,750,645,346000.0,48000.0,225000.0,3.5,5.0,23500.0,0.0,0.25,0.0,0.25,0.5,0.0,2,3,0.5,1,2,1,0.5,0,4,1.0,52,0.25,0,86500.0,0.16,13840.0,0,0,0,1,0,0,0,1
CUST00954,2,1313,80,210500.0,105250.0,210000.0,4.0,5.0,35050.0,0.0,0.0,0.5,0.0,0.0,0.5,2,2,0.5,1,0,1,0.0,0,2,1.0,42,0.5,0,105250.0,0.0456968773800457,4809.59634424981,1,0,0,1,0,0,1,0
CUST00955,3,635,212,114000.0,24000.0,75000.0,3.6666666666666665,5.0,12000.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,2,3,0.6666666666666666,1,2,0,0.6666666666666666,0,3,1.0,30,0.0,1,38000.0,0.14173228346456693,5385.826771653543,0,0,1,0,0,0,0,0
CUST00956,5,1054,281,190250.0,9000.0,125000.0,3.6,5.0,9610.0,0.2,0.4,0.0,0.0,0.4,0.0,3,5,0.4,0,4,1,0.8,0,5,1.0,47,0.0,0,38050.0,0.14231499051233396,5415.085388994307,1,1,0,0,0,0,0,0
CUST00957,1,0,282,15000.0,15000.0,15000.0,5.0,5.0,3000.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1.0,1,0,0,0.0,0,1,1.0,45,0.0,0,15000.0,30.0,450000.0,1,0,0,0,0,0,0,1
CUST00958,4,664,174,331300.0,25500.0,280000.0,3.75,5.0,21275.0,0.25,0.25,0.0,0.0,0.25,0.0,3,4,0.5,2,1,1,0.25,0,4,1.0,49,0.25,0,82825.0,0.18072289156626506,14968.373493975903,1,0,1,0,0,0,1,0
CUST00959,2,236,387,82000.0,41000.0,70000.0,1.0,1.0,41000.0,0.0,0.0,0.0,0.5,0.0,0.5,1,2,1.0,1,0,1,0.0,0,2,1.0,18,0.0,0,41000.0,0.2542372881355932,10423.728813559323,0,1,0,0,0,0,1,0
CUST00960,4,981,282,442400.0,46000.0,350000.0,4.5,5.0,22525.0,0.0,0.25,0.25,0.25,0.0,0.25,3,4,0.5,3,0,1,0.0,0,4,1.0,31,0.25,0,110600.0,0.12232415902140671,13529.051987767583,1,0,0,1,0,0,1,0
CUST00961,1,0,161,250.0,250.0,250.0,5.0,5.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,0,1,0,1.0,0,1,1.0,20,0.0,0,250.0,30.0,7500.0,0,1,0,0,0,1,0,0
CUST00962,5,1208,204,81000.0,400.0,48000.0,3.6,4.0,4060.0,0.4,0.0,0.0,0.0,0.4,0.2,2,3,0.6,2,3,0,0.6,0,5,1.0,63,0.0,0,16200.0,0.12417218543046359,2011.58940397351,0,0,0,1,0,1,0,1
CUST00963,5,1318,97,616100.0,75000.0,280000.0,3.4,5.0,30410.0,0.2,0.0,0.0,0.4,0.2,0.0,2,5,0.8,1,1,3,0.2,0,5,1.0,48,0.4,1,123220.0,0.11380880121396056,14023.52048558422,1,0,0,0,0,0,0,1
CUST00964,3,1055,380,72500.0,24000.0,48000.0,3.6666666666666665,5.0,8033.333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,2,2,0.6666666666666666,3,0,0,0.0,0,3,1.0,43,0.0,0,24166.666666666668,0.08530805687203792,2061.6113744075833,1,0,0,0,0,0,0,1
CUST00965,3,735,131,245000.0,60000.0,140000.0,3.0,4.0,33333.333333333336,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,1,2,1.0,1,2,0,0.6666666666666666,0,3,1.0,29,0.0,0,81666.66666666667,0.12244897959183673,10000.0,1,0,0,0,0,0,0,0
CUST00966,2,1375,31,66000.0,33000.0,60000.0,3.5,5.0,7500.0,0.0,0.0,0.5,0.0,0.0,0.0,1,2,1.0,0,2,0,1.0,1,2,1.0,38,0.0,0,33000.0,0.04363636363636363,1440.0,1,0,1,0,0,0,0,0
CUST00967,5,695,674,197000.0,40000.0,70000.0,2.4,5.0,24000.0,0.0,0.4,0.0,0.2,0.0,0.2,2,4,0.8,4,1,0,0.2,0,5,1.0,60,0.0,1,39400.0,0.2158273381294964,8503.597122302157,1,0,0,0,0,0,0,1
CUST00968,7,835,283,511550.0,24000.0,350000.0,3.2857142857142856,5.0,18592.85714285714,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,3,7,0.42857142857142855,4,2,1,0.2857142857142857,0,7,1.0,25,0.14285714285714285,0,73078.57142857143,0.25149700598802394,18379.041916167665,0,0,1,0,0,0,0,0
CUST00969,2,188,13,210500.0,105250.0,210000.0,4.0,5.0,35050.0,0.5,0.0,0.0,0.0,0.0,0.0,2,2,0.5,1,1,0,0.5,1,2,1.0,61,0.5,1,105250.0,0.3191489361702128,33590.425531914894,0,1,0,0,0,0,0,0
CUST00970,4,979,335,80000.0,20000.0,25000.0,2.5,5.0,12000.0,0.25,0.0,0.0,0.25,0.0,0.25,2,4,0.75,3,0,1,0.0,0,4,1.0,44,0.0,0,20000.0,0.12257405515832483,2451.4811031664963,1,0,0,0,0,0,0,1
CUST00971,2,5,557,305000.0,152500.0,280000.0,2.5,4.0,47500.0,0.0,0.5,0.0,0.5,0.0,0.0,1,2,1.0,0,1,1,0.5,0,2,1.0,37,0.5,1,152500.0,12.0,1830000.0,0,0,1,0,0,0,0,0
CUST00972,7,910,398,294550.0,30000.0,180000.0,2.7142857142857144,5.0,13735.714285714286,0.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,3,6,0.5714285714285714,5,1,1,0.14285714285714285,0,7,1.0,63,0.0,0,42078.57142857143,0.23076923076923078,9710.439560439561,1,0,0,1,0,0,0,1
CUST00973,3,631,143,72000.0,24000.0,32000.0,2.6666666666666665,4.0,9333.333333333334,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,2,2,0.6666666666666666,1,1,1,0.3333333333333333,0,3,1.0,61,0.0,0,24000.0,0.14263074484944532,3423.1378763866874,1,0,0,1,1,0,0,1
CUST00974,5,1212,93,130500.0,32000.0,50000.0,3.0,5.0,11420.0,0.0,0.0,0.4,0.4,0.0,0.0,3,5,0.4,5,0,0,0.0,0,5,1.0,41,0.0,0,26100.0,0.12376237623762376,3230.1980198019805,1,0,0,0,0,0,0,1
CUST00975,1,0,394,12000.0,12000.0,12000.0,4.0,4.0,3000.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1.0,0,0,1,0.0,0,1,1.0,30,0.0,0,12000.0,30.0,360000.0,0,0,0,0,0,0,1,0
CUST00976,2,280,714,300.0,150.0,200.0,1.5,2.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,1,0,1,0.0,0,2,1.0,50,0.0,1,150.0,0.21428571428571427,32.14285714285714,0,0,1,0,0,1,0,1
CUST00977,7,1190,16,353300.0,24000.0,210000.0,2.5714285714285716,4.0,18157.14285714286,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.0,0.14285714285714285,3,5,0.5714285714285714,4,1,2,0.14285714285714285,1,7,1.0,34,0.14285714285714285,0,50471.42857142857,0.17647058823529413,8906.72268907563,0,0,0,1,0,0,1,0
CUST00978,4,793,286,128250.0,34000.0,60000.0,4.25,5.0,8012.5,0.0,0.0,0.0,0.5,0.25,0.0,2,3,0.75,1,2,1,0.5,0,4,1.0,41,0.0,1,32062.5,0.15132408575031525,4851.828499369483,1,0,0,1,1,0,1,0
