customer_id,orders,tenure_days,recency_days,monetary_sum,monetary_median,monetary_max,avg_quantity,max_quantity,avg_price,dow_1_rate,dow_2_rate,dow_3_rate,dow_4_rate,dow_5_rate,dow_6_rate,unique_categories,unique_products,top_category_share,sent_pos,sent_neg,sent_neu,neg_rate,recent_neg_flag,feedback_count,feedback_rate,age_latest,high_ticket_rate,churn,aov,orders_per_30d,monetary_per_30d,gender_Male,region_North,region_South,region_West,top_category_Furniture,top_category_Office Supplies,last_sentiment_Neutral,last_sentiment_Positive,cluster,segment_name
CUST01148,1,0,698,36000.0,36000.0,36000.0,3.0,3.0,12000.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,0,1,0,0.9999999989999999,0,1,1.0,39,0.0,0,36000.0,30.0,1080000.0,0,0,1,0,1,0,0,0,4,One-Timer / Lapsed Episodic
CUST01149,2,909,464,9400.0,4700.0,9000.0,3.5,4.0,1550.0,0.0,0.0,0.0,0.5,0.5,0.0,2,2,0.5,0,1,1,0.9999999989999999,0,2,1.0,43,0.0,0,4700.0,0.066006600660066,310.23102310231025,1,0,0,1,0,0,0,0,2,Discontent Dormant (High Negative Feedback)
CUST01150,6,1111,168,128500.0,20000.0,50000.0,2.3333333333333335,5.0,11350.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.0,0.1666666666666666,3,5,0.5,5,0,1,0.0,0,6,1.0,48,0.0,0,21416.666666666668,0.162016201620162,3469.84698469847,0,0,0,0,1,0,0,1,0,Cooling Regulars (At-Risk)
CUST01151,6,1142,168,709000.0,45000.0,350000.0,3.0,5.0,32500.0,0.0,0.0,0.6666666666666666,0.0,0.1666666666666666,0.1666666666666666,2,5,0.6666666666666666,3,3,0,0.49999999991666666,0,6,1.0,44,0.3333333333333333,0,118166.66666666669,0.1576182136602451,18625.218914185636,1,0,1,0,0,0,0,1,3,VIP Loyal
CUST01152,4,1249,187,197250.0,28500.0,140000.0,2.75,5.0,24262.5,0.5,0.0,0.0,0.0,0.25,0.25,3,4,0.5,3,1,0,0.2499999999375,0,4,1.0,39,0.0,0,49312.5,0.0960768614891913,4737.790232185748,1,0,0,1,0,0,0,1,0,Cooling Regulars (At-Risk)
CUST01153,2,355,349,226000.0,113000.0,210000.0,2.5,3.0,39000.0,0.0,0.5,0.0,0.0,0.0,0.0,2,2,0.5,1,1,0,0.49999999975,0,2,1.0,21,0.5,0,113000.0,0.1690140845070422,19098.591549295772,1,0,0,1,0,0,0,1,1,Dormant Regulars (Disengaged/Neutral)
CUST01154,3,530,577,57050.0,12000.0,45000.0,1.0,1.0,19016.666666666668,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,3,3,0.3333333333333333,1,2,0,0.6666666664444444,0,3,1.0,55,0.0,0,19016.666666666668,0.1698113207547169,3229.2452830188677,1,0,1,0,0,0,0,0,2,Discontent Dormant (High Negative Feedback)
CUST01155,6,1332,26,862500.0,110000.0,350000.0,4.0,5.0,34183.333333333336,0.1666666666666666,0.0,0.0,0.1666666666666666,0.1666666666666666,0.3333333333333333,3,5,0.5,4,0,2,0.0,0,6,1.0,42,0.3333333333333333,1,143750.0,0.1351351351351351,19425.675675675677,1,0,1,0,0,0,1,0,0,Cooling Regulars (At-Risk)
CUST01156,4,854,116,120000.0,22000.0,70000.0,2.0,4.0,23250.0,0.25,0.5,0.25,0.0,0.0,0.0,2,4,0.5,3,1,0,0.2499999999375,0,4,1.0,44,0.0,0,30000.0,0.1405152224824356,4215.456674473068,1,0,0,1,0,0,0,1,1,Dormant Regulars (Disengaged/Neutral)
CUST01157,6,568,626,715200.0,127500.0,210000.0,2.8333333333333335,5.0,43850.0,0.0,0.3333333333333333,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.0,3,4,0.6666666666666666,4,2,0,0.33333333327777775,0,6,1.0,57,0.5,0,119200.0,0.3169014084507042,37774.64788732395,1,0,0,1,0,0,0,1,0,Cooling Regulars (At-Risk)
CUST01158,3,1169,78,270150.0,135000.0,135000.0,3.0,3.0,30016.666666666668,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,2,2,0.6666666666666666,2,1,0,0.3333333332222222,0,3,1.0,46,0.0,0,90050.0,0.0769888793840889,6932.848588537211,1,0,0,0,0,0,0,1,1,Dormant Regulars (Disengaged/Neutral)
CUST01159,2,53,430,27000.0,13500.0,15000.0,2.5,4.0,9000.0,0.0,0.0,0.5,0.0,0.0,0.5,1,2,1.0,1,1,0,0.49999999975,0,2,1.0,54,0.0,1,13500.0,1.1320754716981132,15283.01886792453,0,1,0,0,0,0,0,0,2,Discontent Dormant (High Negative Feedback)
CUST01160,4,1278,121,194050.0,27000.0,140000.0,1.75,2.0,24262.5,0.0,0.25,0.25,0.25,0.0,0.0,3,4,0.5,3,1,0,0.2499999999375,0,4,1.0,61,0.0,1,48512.5,0.0938967136150234,4555.164319248826,1,0,1,0,0,0,0,1,0,Cooling Regulars (At-Risk)
CUST01161,6,1058,178,60600.0,150.0,60000.0,2.6666666666666665,4.0,2541.6666666666665,0.1666666666666666,0.1666666666666666,0.5,0.1666666666666666,0.0,0.0,2,2,0.8333333333333334,5,1,0,0.16666666663888888,0,6,1.0,58,0.0,0,10100.0,0.1701323251417769,1718.3364839319472,1,1,0,0,0,1,0,0,0,Cooling Regulars (At-Risk)
CUST01162,2,115,284,72000.0,36000.0,48000.0,3.0,4.0,12000.0,0.0,0.5,0.0,0.0,0.0,0.5,1,1,1.0,2,0,0,0.0,0,2,1.0,56,0.0,1,36000.0,0.5217391304347826,18782.608695652172,1,0,1,0,1,0,0,1,1,Dormant Regulars (Disengaged/Neutral)
CUST01163,2,945,496,185000.0,92500.0,125000.0,4.5,5.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1.0,2,0,0,0.0,0,2,1.0,24,0.0,1,92500.0,0.0634920634920634,5873.015873015873,0,0,0,0,0,0,0,1,1,Dormant Regulars (Disengaged/Neutral)
CUST01164,10,1427,7,532350.0,36000.0,180000.0,3.1,5.0,20210.0,0.0,0.3,0.0,0.5,0.0,0.1,3,6,0.6,5,2,3,0.2857142856734694,0,10,1.0,22,0.0,1,53235.0,0.2102312543798178,11191.6608269096,1,0,0,1,0,0,0,1,0,Cooling Regulars (At-Risk)
CUST01165,4,1289,7,238400.0,14000.0,210000.0,3.25,4.0,20275.0,0.0,0.0,0.0,0.25,0.25,0.25,3,4,0.5,4,0,0,0.0,0,4,1.0,20,0.25,0,59600.0,0.0930954228083785,5548.487199379364,0,1,0,0,0,0,0,1,0,Cooling Regulars (At-Risk)
CUST01166,1,0,896,50000.0,50000.0,50000.0,2.0,2.0,25000.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,0,1,0,0.9999999989999999,0,1,1.0,61,0.0,0,50000.0,30.0,1500000.0,0,1,0,0,0,0,0,0,4,One-Timer / Lapsed Episodic
CUST01167,4,420,370,24150.0,4550.0,15000.0,1.75,3.0,4525.0,0.0,0.25,0.25,0.0,0.0,0.0,2,3,0.5,3,1,0,0.2499999999375,0,4,1.0,44,0.0,0,6037.5,0.2857142857142857,1725.0,1,0,0,1,0,0,0,0,2,Discontent Dormant (High Negative Feedback)
CUST01168,5,833,287,345600.0,60000.0,225000.0,4.6,5.0,13830.0,0.0,0.4,0.2,0.0,0.0,0.4,3,5,0.4,3,2,0,0.39999999992,0,5,1.0,34,0.2,0,69120.0,0.1800720288115246,12446.57863145258,1,0,0,0,0,0,0,1,0,Cooling Regulars (At-Risk)
CUST01169,6,1070,340,376200.0,48000.0,180000.0,2.8333333333333335,4.0,25683.333333333332,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.0,0.1666666666666666,0.0,2,5,0.8333333333333334,3,1,2,0.2499999999375,0,6,1.0,30,0.0,0,62700.0,0.1682242990654205,10547.663551401867,1,0,1,0,0,0,0,1,0,Cooling Regulars (At-Risk)
CUST01170,2,10,1364,34000.0,17000.0,25000.0,2.0,3.0,14000.0,0.0,0.0,0.0,0.5,0.0,0.0,1,2,1.0,1,1,0,0.49999999975,0,2,1.0,55,0.0,0,17000.0,6.0,102000.0,1,1,0,0,0,0,0,0,4,One-Timer / Lapsed Episodic
CUST01171,9,1156,265,191250.0,25000.0,48000.0,3.111111111111111,4.0,8483.333333333334,0.1111111111111111,0.2222222222222222,0.0,0.3333333333333333,0.0,0.1111111111111111,3,6,0.4444444444444444,2,5,2,0.7142857141836735,0,9,1.0,48,0.0,0,21250.0,0.2335640138408304,4963.235294117648,0,0,1,0,0,1,0,0,3,VIP Loyal
CUST01172,4,392,784,180750.0,275.0,180000.0,3.5,5.0,11312.5,0.0,0.25,0.0,0.0,0.0,0.5,2,3,0.75,0,4,0,0.99999999975,0,4,1.0,54,0.0,0,45187.5,0.3061224489795918,13832.908163265309,0,0,0,0,0,1,0,0,2,Discontent Dormant (High Negative Feedback)
CUST01173,2,313,338,48050.0,24025.0,48000.0,2.5,4.0,6025.0,0.0,0.0,0.0,0.5,0.0,0.5,2,2,0.5,0,2,0,0.9999999995,0,2,1.0,40,0.0,0,24025.0,0.1916932907348242,4605.431309904153,1,0,0,1,1,0,0,0,2,Discontent Dormant (High Negative Feedback)
CUST01174,4,987,40,225000.0,55000.0,75000.0,3.5,5.0,18250.0,0.5,0.0,0.0,0.25,0.0,0.0,2,3,0.75,2,2,0,0.499999999875,1,4,1.0,49,0.0,1,56250.0,0.121580547112462,6838.9057750759885,0,0,0,1,0,0,0,0,3,VIP Loyal
CUST01175,5,906,391,635200.0,60000.0,350000.0,4.4,5.0,31010.0,0.0,0.0,0.2,0.4,0.2,0.0,2,4,0.8,2,3,0,0.59999999988,0,5,1.0,29,0.4,1,127040.0,0.1655629139072847,21033.112582781458,1,1,0,0,0,0,0,0,3,VIP Loyal
CUST01176,3,631,670,225000.0,60000.0,135000.0,3.0,4.0,25000.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1,2,1.0,1,2,0,0.6666666664444444,0,3,1.0,35,0.0,0,75000.0,0.1426307448494453,10697.305863708398,1,1,0,0,0,0,0,0,2,Discontent Dormant (High Negative Feedback)
CUST01177,5,1130,261,195250.0,45000.0,90000.0,2.6,5.0,20420.0,0.2,0.2,0.2,0.2,0.0,0.0,2,3,0.6,3,1,1,0.2499999999375,0,5,1.0,48,0.0,1,39050.0,0.1327433628318584,5183.628318584071,1,0,0,1,0,0,1,0,3,VIP Loyal
CUST01178,8,865,127,121650.0,375.0,60000.0,3.875,5.0,3800.0,0.25,0.0,0.125,0.125,0.25,0.125,2,3,0.75,4,3,1,0.4285714285102041,0,8,1.0,38,0.0,0,15206.25,0.2774566473988439,4219.075144508671,0,0,0,1,0,1,0,1,0,Cooling Regulars (At-Risk)
CUST01179,5,960,179,67450.0,15000.0,36000.0,3.8,5.0,4620.0,0.4,0.2,0.0,0.0,0.2,0.0,3,4,0.4,4,0,1,0.0,0,5,1.0,46,0.0,0,13490.0,0.15625,2107.8125,1,1,0,0,0,0,1,0,0,Cooling Regulars (At-Risk)
CUST01180,4,629,291,164000.0,31000.0,90000.0,2.25,4.0,20000.0,0.0,0.25,0.25,0.0,0.0,0.25,2,4,0.75,4,0,0,0.0,0,4,1.0,36,0.0,0,41000.0,0.1907790143084261,7821.93958664547,0,0,0,1,0,0,0,1,1,Dormant Regulars (Disengaged/Neutral)
CUST01181,7,1157,271,290500.0,45000.0,100000.0,2.5714285714285716,5.0,24300.0,0.4285714285714285,0.1428571428571428,0.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,3,7,0.7142857142857143,3,3,1,0.49999999991666666,0,7,1.0,45,0.0,0,41500.0,0.1815038893690579,7532.411408815902,1,1,0,0,0,0,0,1,3,VIP Loyal
CUST01182,6,930,471,396200.0,43000.0,225000.0,3.0,5.0,19850.0,0.0,0.1666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.1666666666666666,3,5,0.6666666666666666,5,1,0,0.16666666663888888,0,6,1.0,30,0.1666666666666666,1,66033.33333333333,0.1935483870967742,12780.645161290322,0,0,0,1,0,0,0,1,0,Cooling Regulars (At-Risk)
CUST01183,5,1060,267,712150.0,70000.0,350000.0,3.4,5.0,42610.0,0.0,0.4,0.0,0.2,0.4,0.0,2,3,0.8,3,1,1,0.2499999999375,0,5,1.0,35,0.4,1,142430.0,0.1415094339622641,20155.18867924528,1,0,1,0,0,0,0,1,0,Cooling Regulars (At-Risk)
CUST01184,6,1181,155,129400.0,10500.0,60000.0,2.8333333333333335,5.0,6533.333333333333,0.0,0.1666666666666666,0.0,0.5,0.1666666666666666,0.0,3,4,0.5,4,1,1,0.19999999996,0,6,1.0,36,0.0,0,21566.666666666668,0.1524132091447925,3287.044877222693,0,0,1,0,0,0,0,1,0,Cooling Regulars (At-Risk)
CUST01185,2,67,746,45200.0,22600.0,45000.0,1.5,2.0,22550.0,0.0,0.5,0.0,0.0,0.5,0.0,2,2,0.5,0,1,1,0.9999999989999999,0,2,1.0,31,0.0,0,22600.0,0.8955223880597015,20238.805970149253,0,1,0,0,0,0,0,0,2,Discontent Dormant (High Negative Feedback)
CUST01186,5,885,125,164000.0,32000.0,60000.0,3.2,5.0,10400.0,0.0,0.0,0.2,0.2,0.2,0.2,2,3,0.8,3,2,0,0.39999999992,0,5,1.0,42,0.0,0,32800.0,0.1694915254237288,5559.322033898305,1,0,0,0,1,0,0,1,0,Cooling Regulars (At-Risk)
CUST01187,7,1120,236,401150.0,24000.0,210000.0,3.2857142857142856,5.0,18007.14285714286,0.5714285714285714,0.0,0.0,0.0,0.0,0.2857142857142857,3,6,0.5714285714285714,5,1,1,0.16666666663888888,0,7,1.0,19,0.1428571428571428,1,57307.142857142855,0.1875,10745.089285714284,0,0,0,0,0,0,0,1,0,Cooling Regulars (At-Risk)
CUST01188,3,823,487,350550.0,500.0,350000.0,3.6666666666666665,5.0,23383.333333333332,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,2,3,0.6666666666666666,1,2,0,0.6666666664444444,0,3,1.0,27,0.3333333333333333,0,116850.0,0.1093560145808019,12778.250303766708,0,0,0,1,0,1,0,0,2,Discontent Dormant (High Negative Feedback)
CUST01189,6,1354,18,546500.0,41000.0,350000.0,3.3333333333333335,5.0,26683.333333333332,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.0,0.0,0.1666666666666666,3,6,0.6666666666666666,5,1,0,0.16666666663888888,1,6,1.0,28,0.1666666666666666,0,91083.33333333331,0.1329394387001477,12108.567208271788,0,0,0,1,0,0,0,1,0,Cooling Regulars (At-Risk)
CUST01190,3,1151,206,345500.0,135000.0,210000.0,3.6666666666666665,5.0,38366.666666666664,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,2,3,0.6666666666666666,2,0,1,0.0,0,3,1.0,55,0.3333333333333333,1,115166.66666666669,0.0781928757602085,9005.212858384013,1,0,0,0,0,0,0,1,1,Dormant Regulars (Disengaged/Neutral)
CUST01191,4,1063,162,96400.0,24000.0,48000.0,3.0,4.0,9025.0,0.0,0.0,0.0,0.0,0.5,0.5,3,3,0.5,2,2,0,0.499999999875,0,4,1.0,33,0.0,0,24100.0,0.1128880526810912,2720.6020696142996,1,0,0,0,1,0,0,0,2,Discontent Dormant (High Negative Feedback)
CUST01192,8,1028,20,345200.0,40500.0,90000.0,2.75,5.0,18762.5,0.375,0.25,0.0,0.25,0.0,0.0,2,5,0.875,4,3,1,0.4285714285102041,1,8,1.0,34,0.0,0,43150.0,0.2334630350194552,10073.929961089494,1,0,1,0,0,0,0,0,3,VIP Loyal
CUST01193,8,1120,143,287500.0,36000.0,100000.0,3.125,5.0,12768.75,0.25,0.125,0.375,0.0,0.125,0.125,2,5,0.75,4,4,0,0.4999999999375,0,8,1.0,41,0.0,0,35937.5,0.2142857142857142,7700.892857142857,0,1,0,0,0,0,0,0,3,VIP Loyal
CUST01194,3,178,1214,157300.0,32000.0,125000.0,4.0,5.0,11033.333333333334,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,3,3,0.3333333333333333,3,0,0,0.0,0,3,1.0,39,0.0,0,52433.333333333336,0.5056179775280899,26511.235955056178,0,0,0,0,0,0,0,1,1,Dormant Regulars (Disengaged/Neutral)
CUST01195,7,1059,65,234500.0,30000.0,100000.0,2.857142857142857,5.0,12871.42857142857,0.0,0.2857142857142857,0.0,0.5714285714285714,0.0,0.0,3,5,0.7142857142857143,3,4,0,0.5714285713469388,1,7,1.0,64,0.0,0,33500.0,0.1983002832861189,6643.0594900849865,0,0,0,0,0,0,0,0,3,VIP Loyal
CUST01196,2,150,194,18000.0,9000.0,12000.0,1.5,2.0,7500.0,0.5,0.0,0.0,0.0,0.5,0.0,2,2,0.5,1,1,0,0.49999999975,0,2,1.0,21,0.0,1,9000.0,0.4,3600.0,1,1,0,0,0,0,0,0,2,Discontent Dormant (High Negative Feedback)
CUST01197,3,315,979,355500.0,75000.0,280000.0,4.666666666666667,5.0,28366.666666666668,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,2,3,0.6666666666666666,2,1,0,0.3333333332222222,0,3,1.0,59,0.3333333333333333,0,118500.0,0.2857142857142857,33857.142857142855,0,1,0,0,0,0,0,1,1,Dormant Regulars (Disengaged/Neutral)
CUST01198,5,1104,335,249000.0,40000.0,75000.0,3.6,5.0,22600.0,0.2,0.2,0.0,0.0,0.0,0.2,2,4,0.6,4,0,1,0.0,0,5,1.0,57,0.0,1,49800.0,0.1358695652173913,6766.304347826088,0,1,0,0,0,0,0,1,0,Cooling Regulars (At-Risk)
CUST01199,3,810,37,93200.0,45000.0,48000.0,3.0,4.0,9033.333333333334,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,3,3,0.3333333333333333,1,2,0,0.6666666664444444,0,3,1.0,58,0.0,0,31066.666666666668,0.1111111111111111,3451.8518518518517,1,0,1,0,0,0,0,1,2,Discontent Dormant (High Negative Feedback)
CUST01200,4,1044,201,124000.0,27500.0,60000.0,4.5,5.0,6500.0,0.25,0.25,0.0,0.0,0.0,0.0,2,3,0.5,3,1,0,0.2499999999375,0,4,1.0,59,0.0,0,31000.0,0.1149425287356322,3563.218390804598,0,0,0,1,0,0,0,1,1,Dormant Regulars (Disengaged/Neutral)
CUST01201,4,984,311,233000.0,49500.0,125000.0,3.25,5.0,16250.0,0.0,0.0,0.5,0.25,0.0,0.25,2,3,0.75,1,2,1,0.6666666664444444,0,4,1.0,36,0.0,1,58250.0,0.1219512195121951,7103.658536585366,0,0,1,0,0,0,0,1,2,Discontent Dormant (High Negative Feedback)
CUST01202,4,1036,129,39150.0,12000.0,15000.0,2.5,5.0,6762.5,0.0,0.0,0.75,0.25,0.0,0.0,3,4,0.5,2,1,1,0.3333333332222222,0,4,1.0,61,0.0,1,9787.5,0.1158301158301158,1133.6872586872587,0,1,0,0,0,0,0,0,2,Discontent Dormant (High Negative Feedback)
CUST01203,4,998,308,203000.0,24000.0,140000.0,2.75,5.0,24250.0,0.25,0.25,0.0,0.0,0.0,0.25,1,3,1.0,2,1,1,0.3333333332222222,0,4,1.0,37,0.0,0,50750.0,0.1202404809619238,6102.204408817635,0,0,1,0,0,0,0,1,1,Dormant Regulars (Disengaged/Neutral)
CUST01204,3,397,117,14100.0,6000.0,8000.0,1.6666666666666667,2.0,3683.3333333333335,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,3,3,0.3333333333333333,1,2,0,0.6666666664444444,0,3,1.0,24,0.0,0,4700.0,0.2267002518891687,1065.4911838790931,1,1,0,0,0,0,0,0,2,Discontent Dormant (High Negative Feedback)
CUST01205,1,0,1451,50.0,50.0,50.0,1.0,1.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1.0,0,1,0,0.9999999989999999,0,1,1.0,33,0.0,0,50.0,30.0,1500.0,0,0,1,0,0,1,0,0,4,One-Timer / Lapsed Episodic
CUST01206,3,1005,280,95000.0,32000.0,60000.0,3.3333333333333335,5.0,7666.666666666667,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,2,3,0.6666666666666666,1,0,2,0.0,0,3,1.0,26,0.0,0,31666.666666666668,0.0895522388059701,2835.820895522388,0,0,0,1,0,0,1,0,1,Dormant Regulars (Disengaged/Neutral)
CUST01207,5,1366,32,410000.0,45000.0,210000.0,3.6,5.0,30200.0,0.2,0.2,0.0,0.6,0.0,0.0,2,5,0.8,5,0,0,0.0,0,5,1.0,39,0.2,0,82000.0,0.109809663250366,9004.392386530015,1,0,0,0,0,0,0,1,0,Cooling Regulars (At-Risk)
CUST01208,4,468,92,87100.0,13500.0,60000.0,2.75,5.0,7525.0,0.25,0.0,0.25,0.0,0.25,0.25,3,4,0.5,1,2,1,0.6666666664444444,0,4,1.0,28,0.0,1,21775.0,0.2564102564102564,5583.333333333333,1,0,1,0,0,0,0,1,2,Discontent Dormant (High Negative Feedback)
CUST01210,4,1056,344,541000.0,94000.0,350000.0,3.0,5.0,38750.0,0.0,0.25,0.0,0.25,0.25,0.25,1,3,1.0,1,2,1,0.6666666664444444,0,4,1.0,19,0.25,1,135250.0,0.1136363636363636,15369.31818181818,0,0,0,1,0,0,1,0,2,Discontent Dormant (High Negative Feedback)
CUST01211,4,1303,134,235500.0,67500.0,100000.0,3.0,5.0,28775.0,0.0,0.0,0.0,0.5,0.25,0.0,2,3,0.75,2,2,0,0.499999999875,0,4,1.0,44,0.0,0,58875.0,0.0920951650038373,5422.1028396009215,1,0,0,1,0,0,0,0,3,VIP Loyal
CUST01212,2,708,482,143000.0,71500.0,140000.0,1.5,2.0,36500.0,0.0,0.0,0.0,0.0,0.0,0.5,1,2,1.0,2,0,0,0.0,0,2,1.0,40,0.0,0,71500.0,0.0847457627118644,6059.322033898305,1,0,1,0,0,0,0,1,1,Dormant Regulars (Disengaged/Neutral)
CUST01213,1,0,702,45000.0,45000.0,45000.0,3.0,3.0,15000.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1.0,1,0,0,0.0,0,1,1.0,18,0.0,0,45000.0,30.0,1350000.0,1,0,0,0,0,0,0,1,4,One-Timer / Lapsed Episodic
CUST01214,1,0,565,8000.0,8000.0,8000.0,1.0,1.0,8000.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1,0,0,0.0,0,1,1.0,29,0.0,0,8000.0,30.0,240000.0,0,1,0,0,1,0,0,1,4,One-Timer / Lapsed Episodic
CUST01215,4,937,148,173000.0,40000.0,90000.0,3.25,5.0,16000.0,0.0,0.0,0.0,0.0,0.25,0.5,2,3,0.5,4,0,0,0.0,0,4,1.0,38,0.0,0,43250.0,0.128068303094984,5538.954108858057,0,0,1,0,0,0,0,1,1,Dormant Regulars (Disengaged/Neutral)
CUST01216,5,922,304,300000.0,15000.0,225000.0,3.2,5.0,19800.0,0.0,0.0,0.2,0.2,0.4,0.0,1,2,1.0,2,2,1,0.499999999875,0,5,1.0,40,0.2,1,60000.0,0.1626898047722342,9761.388286334057,1,1,0,0,0,0,1,0,3,VIP Loyal
CUST01217,4,725,420,156100.0,40500.0,75000.0,2.75,3.0,13012.5,0.0,0.25,0.0,0.0,0.25,0.25,2,4,0.75,3,1,0,0.2499999999375,0,4,1.0,30,0.0,0,39025.0,0.1655172413793103,6459.310344827586,1,0,0,0,0,0,0,1,1,Dormant Regulars (Disengaged/Neutral)
CUST01218,3,845,166,134000.0,48000.0,50000.0,3.0,4.0,16333.333333333334,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,2,3,0.6666666666666666,2,1,0,0.3333333332222222,0,3,1.0,36,0.0,0,44666.666666666664,0.1065088757396449,4757.396449704142,1,0,0,0,0,0,0,0,2,Discontent Dormant (High Negative Feedback)
CUST01219,5,909,29,497200.0,25000.0,280000.0,2.8,4.0,30410.0,0.0,0.0,0.2,0.0,0.2,0.6,2,5,0.8,4,1,0,0.19999999996,0,5,1.0,31,0.2,1,99440.0,0.165016501650165,16409.24092409241,1,0,0,0,0,0,0,1,0,Cooling Regulars (At-Risk)
CUST01220,7,1189,229,358000.0,40000.0,140000.0,2.857142857142857,5.0,21428.571428571428,0.1428571428571428,0.5714285714285714,0.1428571428571428,0.1428571428571428,0.0,0.0,2,6,0.5714285714285714,5,1,1,0.16666666663888888,0,7,1.0,55,0.0,1,51142.857142857145,0.176619007569386,9032.800672834315,0,1,0,0,0,0,0,1,0,Cooling Regulars (At-Risk)
CUST01221,5,1173,254,342050.0,60000.0,210000.0,3.6,5.0,19410.0,0.0,0.2,0.4,0.2,0.0,0.0,3,5,0.6,4,1,0,0.19999999996,0,5,1.0,40,0.2,0,68410.0,0.1278772378516624,8748.081841432224,1,1,0,0,0,0,0,1,0,Cooling Regulars (At-Risk)
CUST01222,6,852,584,198450.0,1625.0,125000.0,2.5,5.0,16366.666666666666,0.0,0.0,0.1666666666666666,0.0,0.6666666666666666,0.1666666666666666,2,5,0.5,6,0,0,0.0,0,6,1.0,47,0.0,0,33075.0,0.2112676056338028,6987.6760563380285,1,0,0,1,0,0,0,1,0,Cooling Regulars (At-Risk)
CUST01223,5,682,473,497100.0,45000.0,350000.0,3.0,5.0,32610.0,0.0,0.2,0.4,0.0,0.0,0.4,3,4,0.6,4,1,0,0.19999999996,0,5,1.0,61,0.2,1,99420.0,0.219941348973607,21866.56891495601,1,1,0,0,0,0,0,1,0,Cooling Regulars (At-Risk)
CUST01224,8,1404,44,1026000.0,110000.0,350000.0,3.75,5.0,29000.0,0.0,0.375,0.0,0.125,0.0,0.125,2,4,0.625,6,2,0,0.24999999996875,0,8,1.0,27,0.25,0,128250.0,0.1709401709401709,21923.07692307693,0,0,0,0,0,0,0,1,0,Cooling Regulars (At-Risk)
CUST01225,7,1134,79,568100.0,30000.0,280000.0,2.857142857142857,5.0,22435.714285714286,0.1428571428571428,0.2857142857142857,0.0,0.4285714285714285,0.0,0.0,3,7,0.7142857142857143,5,2,0,0.2857142856734694,0,7,1.0,39,0.1428571428571428,1,81157.14285714286,0.1851851851851852,15029.10052910053,1,0,0,0,0,0,0,1,0,Cooling Regulars (At-Risk)
CUST01226,4,939,243,23250.0,4100.0,15000.0,1.75,4.0,5775.0,0.25,0.0,0.25,0.0,0.0,0.0,3,3,0.5,2,2,0,0.499999999875,0,4,1.0,44,0.0,0,5812.5,0.1277955271565495,742.811501597444,1,0,0,1,0,1,0,1,2,Discontent Dormant (High Negative Feedback)
CUST01227,6,1044,167,478400.0,32500.0,350000.0,3.6666666666666665,5.0,18850.0,0.5,0.0,0.1666666666666666,0.0,0.0,0.1666666666666666,3,5,0.6666666666666666,3,1,2,0.2499999999375,0,6,1.0,41,0.1666666666666666,0,79733.33333333333,0.1724137931034483,13747.126436781611,0,0,0,0,0,0,1,0,0,Cooling Regulars (At-Risk)
CUST01228,5,942,388,400500.0,40000.0,210000.0,3.4,5.0,27620.0,0.0,0.0,0.2,0.0,0.0,0.4,3,5,0.6,2,3,0,0.59999999988,0,5,1.0,51,0.2,0,80100.0,0.1592356687898089,12754.777070063696,1,0,0,0,0,0,0,0,3,VIP Loyal
CUST01229,2,453,158,295000.0,147500.0,280000.0,4.5,5.0,36500.0,0.0,0.5,0.0,0.5,0.0,0.0,1,2,1.0,0,1,1,0.9999999989999999,0,2,1.0,47,0.5,0,147500.0,0.1324503311258278,19536.423841059604,1,1,0,0,0,0,0,0,2,Discontent Dormant (High Negative Feedback)
CUST01230,7,1122,71,235200.0,12000.0,100000.0,2.2857142857142856,4.0,14007.142857142857,0.0,0.2857142857142857,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.2857142857142857,3,4,0.5714285714285714,6,1,0,0.1428571428367347,0,7,1.0,41,0.0,0,33600.0,0.1871657754010695,6288.770053475936,0,0,0,0,0,0,0,1,0,Cooling Regulars (At-Risk)
