customer_id,feedback_text,sentiment_category,compound,dominant_topic,topic_probability
CUST01574,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST00785,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST00648,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST01598,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01496,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01421,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST01599,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST01961,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST00758,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00907,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST00879,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST00777,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01144,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00016,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST00872,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST00451,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST01845,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00707,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST01983,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST00110,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST01076,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01103,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01318,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST01354,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00514,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST01127,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST01494,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST01053,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST01853,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01446,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00695,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01300,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST00225,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST01975,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01510,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01782,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST01178,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01359,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01744,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01107,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST01903,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST00790,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00227,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01097,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST00052,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST01683,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST00048,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST00584,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST01887,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01098,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST01934,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST00762,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01777,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01438,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST00953,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01983,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST01072,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST00771,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST00420,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01660,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST00468,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST00225,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST00870,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST01787,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST00589,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST01262,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST00208,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00261,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01723,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST01775,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00054,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST01851,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST01399,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST01511,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST01023,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00840,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01528,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST00856,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST00109,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST01601,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST01529,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01394,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01235,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01841,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST00960,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST00909,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST00187,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST00665,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST01077,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST01038,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01626,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01300,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01386,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST00942,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST00088,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST01804,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST01712,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST01895,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01644,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01834,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01611,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00271,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST00916,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00328,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST00673,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST00577,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST01150,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST00277,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST00857,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00930,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST00612,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST01701,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST00286,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST00704,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST00874,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01107,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST00751,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST00385,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST00395,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST00352,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST01299,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST01278,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST00987,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST01508,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01235,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01406,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST01895,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST00482,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST01463,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01141,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01184,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01548,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01301,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST00173,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST00100,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST01837,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST00097,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00474,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01937,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST01151,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST00247,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01141,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00651,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST00367,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00492,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST01327,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST00564,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST00969,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01510,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST01219,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST00215,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST00632,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01345,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST01586,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00312,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST01092,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST01781,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST00137,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00751,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00185,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST01851,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01940,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST00485,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01771,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST01897,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST01652,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST00387,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00193,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST01594,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01306,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST00676,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST00018,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00348,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01372,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST01110,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST00859,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00060,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00585,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST00922,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST01232,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST01519,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST00464,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01093,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST00934,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00529,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST01578,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00426,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01721,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST01584,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST01067,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST00214,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST00587,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST01603,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST01187,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01758,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01999,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00792,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01366,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01801,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST01835,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST01613,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00530,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00697,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01011,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST00692,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00402,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST00445,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST00302,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00875,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01436,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST00037,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00939,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01179,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00992,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST00117,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST01717,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01699,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST00645,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST00298,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST00980,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01767,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST01119,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST00701,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST00673,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST00057,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST01126,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST00345,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01606,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST00529,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01521,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00757,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST00936,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST01961,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST00691,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST00468,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST00877,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00798,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST01347,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01690,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01238,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST01695,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01867,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST01546,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST00187,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST00614,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01624,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST00168,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST01032,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST00512,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01662,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST00295,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST00051,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00333,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01074,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST01022,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00661,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00175,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST00370,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00381,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST00258,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01208,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST00220,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST00048,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01339,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST00616,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00532,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST00662,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST01709,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01013,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST00324,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01994,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01206,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST01661,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01457,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01606,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00604,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01933,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01596,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01957,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST00782,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST00472,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00446,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST01265,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST00861,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01501,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01916,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01789,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00974,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01412,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00070,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST00947,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST01755,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST01875,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01323,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01790,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01770,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00613,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST00370,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00858,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST00748,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01911,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST00018,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST00763,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST00325,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST01356,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST00004,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST00390,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST01048,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00573,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST01781,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST00309,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01950,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00526,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01612,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST00726,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST00968,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01129,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST00248,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01640,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01495,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01559,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST01810,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST00195,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00342,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST01833,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00579,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST01689,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00387,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST00733,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01796,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST01224,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST00835,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST00275,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST00577,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST00458,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01151,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01813,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00539,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST00022,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01249,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01204,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00314,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00815,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST00487,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01362,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00134,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00936,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST00335,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00313,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01866,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00975,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00622,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST01271,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST01433,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST01313,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST00426,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST00885,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01205,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00250,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST01480,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01353,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST00317,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST01126,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST00357,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST00839,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
